Datum dobave,SIPXbase,SIPXeuro-peak,SIPX1,SIPX2,SIPX3,SIPX4,SIPX5,SIPX6,SIPX7,SIPX8,SIPX9,SIPX10,SIPX11,SIPX12,SIPX13,SIPX14,SIPX15,SIPX16,SIPX17,SIPX18,SIPX19,SIPX20,SIPX21,SIPX22,SIPX23,SIPX24,SIPX25
02/07/22,193.75,212.62,178,171,140.51,140.21,142.24,176,205,239.03,235.1,216.1,212.92,224.28,207.8,196.66,204.99,207.45,212.68,218.2,215.25,200.09,179.41,178,201.3,147.86,
02/06/22,204.49,210.95,208.56,202.81,178,178,190.87,196,206.89,208.56,210,208.65,206.89,208,198.82,189.37,190.33,197.12,208.3,216.33,250,247.53,216.33,204.62,198.9,186.8,
02/05/22,217.07,231.12,214.56,206.89,178,155.02,171,189,215.86,247.48,298.25,250.1,238.52,216.69,202.65,193.36,190.25,202.39,208.56,235,262.58,275.1,247.87,208.56,208.3,193.77,
02/04/22,237.81,269.03,189.1,181.32,179.34,179.34,181.2,190.4,253,274.99,288.18,311.3,288.6,276.57,240,240,240,240,242.14,279,302.59,280,240,211.74,204.74,193.99,
02/03/22,208.06,227.66,167.1,165.82,166.01,161.38,158.81,165.1,192.31,232.74,232.9,225.32,213.26,209,195.95,192.68,198.28,209.67,239.91,274.99,274.99,265,240,212.67,204.88,194.74,
02/02/22,210.47,231.49,194.24,164.94,155.92,140.97,156.29,194.92,203.53,235.7,260.1,240,229.78,213.94,207.77,198.66,205.42,209.02,229.2,252.1,266.9,265,237,205.01,198.66,186.14,
02/01/22,241.39,272.67,185.08,166.73,174,174.04,185.52,195.53,241.56,269.9,290,280,273.13,261.5,232.11,232.11,256.99,271.05,291.2,300.1,297.61,286.25,254.46,235,228.11,211.32,
01/31/22,216.38,251.64,148.01,138.04,131.63,115.67,100.13,180,228,243.4,259.72,253.9,248.08,252.97,238.11,237.8,240.23,245.9,253.9,259.11,270,260,252.22,228,222.99,185.19,
01/30/22,218.72,219.95,227.12,220.58,216,207.63,206.5,211.34,214,223,218,223.62,215.82,206,200,195.14,197.94,209.03,220,229,261.5,263.39,234.05,224.9,221.26,203.38,
01/29/22,221.35,251.98,152.23,140.69,132,147.72,163.08,170.05,234.05,248.39,267.88,250.12,236.02,220.87,217.41,212.19,206.99,223.2,243,285,330.04,331,280,249.1,233.66,137.69,
01/28/22,242.78,268.95,219,219,216.95,138.05,214.81,220.73,253.9,305.58,327.68,288.1,275,270,256.79,236.47,233.67,272.64,290,288.1,257.98,230.97,238,242.74,175.65,155,
01/27/22,264.98,287.07,238.4,225,229,223.08,221.36,230,260.01,300,353.56,327.04,294.94,270.78,260.56,245,247,255,266.16,295.8,321,308.03,285.11,240.16,239,223.62,
01/26/22,262.63,291.04,218,218,219.47,214.2,212.92,219.98,264.79,309.89,323.24,319.77,301.46,286.52,265.43,260,244.16,259.36,274.28,301.48,343,313.79,291.63,251.77,195,195,
01/25/22,296.85,351.67,217,212.9,203.75,196.24,198.89,217.71,276.39,354.18,399.46,399.01,360,347.4,328.42,304.86,310,313,318.67,366.43,399.06,373.75,308.53,263.69,240.1,215,
01/24/22,246.19,280.82,185.05,179.61,178.3,177.46,177.61,188.1,224.83,265,300.02,299.39,275.88,270,245.84,240.08,244,256.49,273.57,307.38,341.85,315.31,274.98,250,228.8,208.93,
01/23/22,194.41,201.73,177.06,184.2,185.78,179.73,179.04,179.49,171.05,176.33,186.34,195.31,195.34,195.87,195.41,186.29,184.49,190,194,214.95,239.49,243.24,224.96,204.84,201,181.62,
01/22/22,197.42,212.72,165.01,162,164.08,164.91,162,168.48,190.29,213.65,233.83,220.31,212.75,209.66,201,189.13,189.99,196.5,197,222.31,240,240.1,225.1,195.28,195.19,179.58,
01/21/22,209.43,223.23,197.6,187,183.14,143.61,160.08,176.91,211.68,244.56,263.75,226.94,215.06,210.4,195.99,176.56,193.08,201.21,220,249.43,266,260.29,233.1,221.97,198.54,189.52,
01/20/22,211.16,242.9,121.96,160.1,152.51,145.08,154.15,149.02,212.34,257.23,260.1,220.9,253.14,248.29,260,239.17,229,219.91,229.1,234.96,260.1,260.1,229,220.56,206.12,145.08,
01/19/22,233.4,261.11,190,173.31,174.03,169.23,188.7,190,222.81,283.8,285.36,260,272.63,278.02,256,240,229.39,235.31,250,270,282.7,273.89,254.21,222.26,208.8,191.09,
01/18/22,238.06,265.12,194.39,195.06,184.74,189.61,193.99,205,229.1,273.78,294.4,290.64,275.4,265.1,250,244.27,243.02,249.22,260,278,276.39,255.03,242.9,240,199.18,184.1,
01/17/22,209.09,233.62,201.1,123.83,113,121.02,130.91,205.9,237.3,212.1,212.66,206.96,205.9,205.9,233.77,223.41,223.42,242.71,264.73,269.9,265.2,248.92,233.69,224.95,217.47,193.46,
01/16/22,206.59,212.61,225.92,216,192.68,186.61,177.04,172.26,198.01,191.9,200,204.86,204.5,204.43,198.1,191.9,191.9,196.92,213.05,222.87,257.45,265.36,184.06,241.9,228.52,191.9,
01/15/22,216.98,226.91,222.01,207.24,197.88,185.7,188.97,191.55,192.45,207.11,215.34,230,222.39,214.92,208.43,200,203.09,213.98,226.32,260,267.03,261.41,243.62,221.96,214.99,211.07,
01/14/22,216.22,242.32,150.09,165,160.09,160.05,164.67,179.9,218.9,239.9,265.7,270.6,250.5,244.1,226.8,217.97,213.01,220,228.37,262,265.47,243.35,243.07,209.96,199.76,190.05,
01/13/22,207.37,233.46,177.34,169.1,163.12,160.1,162.52,175.6,212.18,236.26,252.39,257.58,202.5,188.38,210.1,207.41,214.88,221.65,243.44,266.3,274,262.95,210.03,183.93,178.77,146.37,
01/12/22,234.24,264.48,196.65,187.1,184.27,179.58,178.33,193.5,236.76,273.18,300.1,292.74,275.5,258.65,245.11,232.08,234.77,240.01,255,284.82,285.97,269.03,239.93,200.08,198.47,180.06,
01/11/22,254.53,283.66,210.34,202.42,197.6,193,194.9,204.45,234.43,289.9,300.02,297.16,277.02,264.4,252.59,248.38,255.01,277.9,289.94,316.4,315.9,309.2,285.33,245.3,235.22,211.84,
01/10/22,261.26,305.77,196.23,191.85,195.91,186.66,178.04,191.65,237.44,299.95,313.92,315,310.41,310.08,300,297.01,299.96,305.26,297.97,313.79,310.82,294.98,267.45,242.23,217.03,196.61,
01/09/22,188.28,218.08,200.93,125.25,120.02,72.62,62.51,117.32,150.97,187.66,190.66,194.36,215,218.9,218.34,210.47,213.06,223.35,225.55,223.3,243.94,240,230.82,214.02,215.88,203.8,
01/08/22,182.86,192.94,170.1,156.1,166,161.08,160,154.3,166,182.91,215.89,231,228.95,215.39,206.68,185,169.52,162.8,172.04,189.9,177.11,161.04,162.02,219.94,219.91,154.92,
01/07/22,183.57,208.32,148.04,134.78,121.04,116.7,116.27,131.03,147,189.1,189.31,192.23,189.1,189.18,189.1,189.1,189.2,207.9,209.2,259.6,254.99,240.97,227.91,213.81,194.95,165.09,
01/06/22,201.62,235.91,131.92,128.47,132.25,130,134.07,158.39,189.1,228.25,230.82,219.94,220.2,231.9,226,209.2,216.06,230.77,245.95,274.11,273.44,252.54,231.96,213.07,186.93,143.48,
01/05/22,133.42,150.78,109.86,99.74,84.5,75.38,79.11,94.79,145,134.45,154.6,147.18,138.56,129.99,131.97,130.67,134.6,146.61,161.18,178.76,179.56,175.72,158.6,137.15,144.44,129.63,
01/04/22,154.56,182,110.14,110.21,106.86,104.14,103.41,114.5,156.91,182.64,178.91,190,189.88,182.42,182.46,179.59,179,180.93,166.99,189.88,184.94,178.99,156.12,143.14,137.92,99.47,
01/03/22,164.63,236.48,20.89,9.7,9.7,7.07,8.99,15.34,162.86,202.03,212,232,239.51,212.22,202.03,199.89,207.16,265,270,292.36,265.43,240.1,221.16,199.08,159.56,96.93,
01/02/22,55.83,68.7,57.08,52.59,48.97,34.94,29.56,33.97,34.52,41.8,48.95,60.01,70.09,66.26,64.54,46.96,65.19,60.07,88.46,95.4,86.71,71.72,56.73,46.16,46.29,32.93,
01/01/22,84.08,102.79,61.84,51.44,55.91,46.94,37.67,39.7,40.59,43.26,49.66,70.05,76.79,84.1,94.74,96.8,97.17,101,126.6,149.97,146.33,140.28,121.88,102.61,97.46,85.16,
